|NO|SAMPLE_ID|식품코드|DB군|상용제품|식품명|연도|지역 / 제조사|채취시기|식품대분류|식품상세분류|1회제공량|내용량_단위|총내용량(g)|총내용량(mL)|에너지(㎉)|에너지(kj)|수분(g)|수분(%)|단백질(g)|지방(g)|지질-가식부 100g당|탄수화물(g)|총당류(g)|자당(g)|포도당(g)|과당(g)|유당(g)|맥아당(g)|갈락토오스(g)|당알콜(g)|에리스리톨(g)|총 식이섬유(g)|총 식이섬유(mg)|총 식이섬유(%)|수용성 식이섬유(g)|불용성 식이섬유(g)|셀룰로오스(%)|리그닌(%)|칼슘(㎎)|철(㎎)|철(㎍)|마그네슘(㎎)|인(㎎)|칼륨(g)|칼륨(㎎)|나트륨(㎎)|아연(㎎)|구리(㎎)|구리(㎍)|망간(㎎)|망간(㎍)|셀레늄(㎍)|몰리브덴(㎍)|요오드(㎍)|염소(㎎)|비타민 A(㎍)|비타민 A(㎍ RE)|레티놀(㎍)|베타카로틴(㎍)|레티놀A효능|비타민 D(D2+D3)(㎍)|비타민 D2(㎍)|비타민 D3(㎍)|비타민 D1(㎍)|비타민 E(㎎)|비타민 E(㎎ α-TE)|알파 토코페롤(㎎)|베타 토코페롤(㎎)|감마 토코페롤(㎎)|델타 토코페롤(㎎)|알파 토코트리에놀(㎎)|베타 토코트리에놀(㎎)|감마 토코트리에놀(㎎)|델타 토코트리에놀(㎎)|토코페롤(㎎)|토코트리에놀(㎎)|비타민 K(㎎)|비타민 K(㎍)|비타민 K1(㎍)|비타민 K2(㎍)|비타민 B1(㎎)|비타민 B1(㎍)|비타민 B2(㎎)|비타민 B2(㎍)|나이아신(㎎)|나이아신(㎎ NE)|나이아신(NE)(㎎)|나이아신(NE)(㎎ NE)|니코틴산 (㎎)|니코틴아마이드(㎎)|판토텐산(㎎)|판토텐산(㎍)|비타민 B6(㎎)|비타민 B6(㎍)|피리독신(㎎)|비오틴(㎍)|엽산(DFE)(㎍)|엽산 - 천연 엽산(㎍)|엽산 - 합성 엽산(㎍)|비타민 B12(㎎)|비타민 B12(㎍)|비타민 C(g)|비타민 C(㎎)|콜린(g)|콜린(㎎)|총 아미노산(g)|총 아미노산(㎎)|필수 아미노산(㎎)|이소류신(㎎)|류신(㎎)|라이신(㎎)|메티오닌(㎎)|페닐알라닌(㎎)|트레오닌(㎎)|트립토판(㎎)|발린(㎎)|히스티딘(㎎)|아르기닌(㎎)|비필수 아미노산(㎎)|티로신(㎎)|시스테인(㎎)|알라닌(㎎)|아스파르트산(㎎)|글루탐산(㎎)|글리신(㎎)|프롤린(㎎)|세린(㎎)|타우린(㎎)|글리신 베타인 (㎎)|호마린(㎎)|트리고넬린(㎎)|리보핵산(㎎)|데옥시리보핵산(㎎)|콜레스테롤(g)|콜레스테롤(㎎)|총 지방산(g)|총 필수 지방산(g)|총 포화 지방산(g)|총 포화 지방산(%)|부티르산(4:0)(g)|부티르산(4:0)(㎎)|카프로산(6:0)(g)|카프로산(6:0)(㎎)|카프릴산(8:0)(g)|카프릴산(8:0)(㎎)|카프르산(10:0)(g)|카프르산(10:0)(㎎)|라우르산(12:0)(g)|라우르산(12:0)(㎎)|라우르산(12:0)(%)|트라이데칸산(13:0)(㎎)|미리스트산(14:0)(g)|미리스트산(14:0)(㎎)|미리스트산(14:0)(%)|펜타데칸산(15:0)(㎎)|팔미트산(16:0)(g)|팔미트산(16:0)(㎎)|팔미트산(16:0)(%)|헵타데칸산(17:0)(㎎)|스테아르산(18:0)(g)|스테아르산(18:0)(㎎)|스테아르산(18:0)(%)|아라키드산(20:0)(g)|아라키드산(20:0)(㎎)|아라키드산(20:0)(%)|헨에이코산산(21:0)(㎎)|베헨산(22:0)(㎎)|트리코산산(23:0)(㎎)|리그노세르산(24:0)(㎎)|총 단일 불포화지방산(g)|총 단일 불포화지방산(%)|미리스톨레산(14:1)(g)|미리스톨레산(14:1)(㎎)|미리스톨레산(14:1)(%)|팔미톨레산(16:1)(g)|팔미톨레산(16:1)(㎎)|팔미톨레산(16:1)(%)|헵타데센산(17:1)(㎎)|올레산(18:1(n-9))(g)|올레산(18:1(n-9))(㎎)|올레산(18:1(n-9))(%)|박센산(18:1(n-7))(g)|박센산(18:1(n-7))(㎎)|가돌레산(20:1)(g)|가돌레산(20:1)(㎎)|가돌레산(20:1)(%)|에루크산(22:1)(㎎)|에루크산(22:1)(%)|네르본산(24:1)(㎎)|총 다중 불포화지방산(g)|총 다중 불포화지방산(%)|리놀레산(18:2(n-6)c)(g)|리놀레산(18:2(n-6)c)(㎎)|리놀레산(18:2(n-6)c)(%)|알파 리놀렌산(18:3(n-3))(g)|알파 리놀렌산(18:3(n-3))(㎎)|리놀렌산(18:3(n-3)(%)|감마 리놀렌산(18:3(n-6))(g)|감마 리놀렌산(18:3(n-6))(㎎)|스테아리돈산(18:4)(%)|에이코사디에노산(20:2(n-6))(g)|에이코사디에노산(20:2(n-6))(㎎)|에이코사트리에노산(20:3(n-3))(㎎)|에이코사트리에노산(20:3(n-6))(g)|에이코사트리에노산(20:3(n-6))(㎎)|아라키돈산(20:4(n-6))(g)|아라키돈산(20:4(n-6))(㎎)|아라키돈산(20:4(n-6))(%)|에이코사테트라에노산(20:4(n-3))(㎎)|에이코사펜타에노산(20:5(n-3))(g)|에이코사펜타에노산(20:5(n-3))(㎎)|에이코사펜타에노산(20:5(n-3))(%)|도코사디에노산(22:2)(㎎)|도코사펜타에노산(22:5(n-3))(g)|도코사펜타에노산(22:5(n-3))(㎎)|도코사펜타에노산(22:5(n-3))(%)|도코사헥사에노산(22:6(n-3))(g)|도코사헥사에노산(22:6(n-3))(㎎)|도코사헥사에노산(22:6(n-3))(%)|EPA와 DHA의 합(㎎)|오메가 3 지방산(g)|오메가 6 지방산(g)|트랜스 지방산(g)|트랜스 올레산(18:1(n-9)t)(g)|트랜스 올레산(18:1(n-9)t)(㎎)|트랜스 리놀레산 (18:2t)(g)|트랜스 리놀레산 (18:2t)(㎎)|트랜스 리놀렌산(18:3t)(g)|트랜스 리놀렌산(18:3t)(㎎)|트랜스 리놀렌산(18:3t)(%)|냉산가용성물질(㎎)|총 불포화지방산(g)|식염상당량(g)|회분(g)|폐기율(%)|가식부(%)|산가용성물질(%)|카페인(㎎)|성분표출처|발행기관
39|40|D000066-ZZ-AVG|D000066|음식|품목대표|홍합미역국|2019|전국(대표)|평균|국 및 탕류|어패류국.탕|650.0|g|-|-|167|-|607|-|19.7|4.7|-|11.6|0|0|0|0|0|0|-|-|-|9.5|-|-|-|-|-|-|227.69|-|10.33|175.68|375.32|-|246.29|2043.68|3.09|0.22|-|0.69|-|165.53|-|-|-|-|-|30.82|490.25|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2.54|0|-|-|-|-|0.12|-|0.31|-|0.49|-|-|-|-|-|-|-|-|-|-|-|66.38|-|-|-|15.02|-|1.44|-|-|-|-|-|634|1173.46|1382.25|400.1|696.29|854.76|-|747.26|356.45|1464.41|-|633.39|222.65|951.45|1713.37|2299.75|1145.4|765.92|903.61|-|-|-|-|-|-|-|58.4|-|-|0.9|-|0|-|0|-|0|-|0|-|0|-|-|-|0.1|-|-|-|0.6|-|-|-|0.2|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0.2|-|-|-|0.5|-|-|0.1|-|0|-|-|-|-|-|-|-|0.5|-|-|0.3|-|-|0|-|-|0|-|-|0|-|0.1|-|-|-|0.6|-|-|-|0|-|-|0.3|-|-|-|-|-|0|0|-|0|-|0|-|-|-|-|-|7|-|-|-|-|식약처('15) 제3권|식품의약품안전처
6838|6839|D018058-ZZ-AVG|D018058|음식|품목대표|근대된장국|2020|전국(대표)|평균|국 및 탕류|채소류국.탕|400.0|g|-|-|38.84|-|388.27|-|3.49|1.56|-|2.71|3.31|0.00|3.00|0.31|0.00|0.00|-|-|-|2.17|-|-|-|-|-|-|44.79|0.61|-|55.18|81.92|-|381.71|1304.10|0.59|0.15|-|1.05|-|6.84|-|-|-|-|-|0.00|163.76|-|-|-|0.00|-|-|-|-|-|-|-|-|-|-|-|1.08|0.03|-|-|-|-|0.52|-|0.18|-|2.18|-|-|-|-|-|-|-|-|-|-|-|27.11|-|-|-|1.34|-|0.72|-|-|-|2191.23|-|81.96|155.86|127.02|22.41|101.76|106.88|-|108.29|78.68|273.00|-|117.11|0.00|130.64|210.23|365.76|122.43|95.07|94.13|-|-|-|-|-|-|-|1.92|-|-|0.21|-|0.00|-|0.00|-|0.00|-|0.00|-|0.00|-|-|-|0.02|-|-|-|0.13|-|-|-|0.05|-|-|0.00|-|-|-|-|-|-|-|-|0.00|-|-|0.02|-|-|-|0.17|-|-|0.01|-|0.00|-|-|-|-|-|-|-|0.12|-|-|0.05|-|-|0.00|-|-|0.00|-|-|0.00|-|0.00|-|-|-|0.00|-|-|-|0.00|-|-|0.00|-|-|-|-|-|0.00|0.00|-|0.00|-|0.00|-|-|-|-|-|3.96|-|-|-|-|식약처 영양실태조사('20)|식품의약품안전처
6855|6856|D018075-ZZ-AVG|D018075|음식|품목대표|배추된장국|2020|전국(대표)|평균|국 및 탕류|채소류국.탕|400.0|g|-|-|79.08|-|378.83|-|5.85|1.60|-|10.33|0.00|0.00|0.00|0.00|0.00|0.00|-|-|-|2.56|-|-|-|-|-|-|49.78|1.0|-|23.46|97.19|-|379.09|890.79|1.92|0.08|-|0.26|-|9.86|-|-|-|-|-|0.00|46.68|-|-|-|0.00|-|-|-|-|-|-|-|-|-|-|-|2.64|0.00|-|-|-|-|0.00|-|0.19|-|2.32|-|-|-|-|-|-|-|-|-|-|-|27.65|-|-|-|0.26|-|0.00|-|-|-|5364.03|-|324.28|461.68|379.16|51.41|241.29|257.09|-|294.63|243.68|435.44|-|324.50|56.75|309.77|495.38|945.95|172.06|136.43|234.53|-|-|-|-|-|-|-|12.29|-|-|0.25|-|0.00|-|0.00|-|0.00|-|0.00|-|0.00|-|-|-|0.01|-|-|-|0.15|-|-|-|0.09|-|-|0.00|-|-|-|-|-|-|-|-|0.00|-|-|0.01|-|-|-|0.32|-|-|0.01|-|0.00|-|-|-|-|-|-|-|0.37|-|-|0.06|-|-|0.00|-|-|0.00|-|-|0.00|-|0.00|-|-|-|0.00|-|-|-|0.00|-|-|0.00|-|-|-|-|-|0.00|0.00|-|0.00|-|0.00|-|-|-|-|-|3.39|-|-|-|-|식약처 영양실태조사('20)|식품의약품안전처
10524|2822|R002907-ZZ-AVG|R002907|농축산물|품목대표|선짓국|2019|전국(대표)|평균|농축산물|조리가공품류|100.0|g|-|-|42|-|90|-|6.4|1.2|-|1.4|-|-|-|-|-|-|-|-|-|0.6|-|-|-|-|-|-|22|109|-|-|29|-|57|315|-|-|-|-|-|-|-|-|-|-|-|0|96|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0.03|-|0.18|-|0.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0.8|1|-|-|-|-|식약처('11)|국립농업과학원
6870|6871|D018090-ZZ-AVG|D018090|음식|품목대표|쑥된장국|2020|전국(대표)|평균|국 및 탕류|채소류국.탕|400.0|g|-|-|60.64|-|383.34|-|4.88|1.87|-|6.08|2.92|0.00|2.25|0.67|0.00|0.00|-|-|-|3.07|-|-|-|-|-|-|40.70|0.83|-|40.33|98.16|-|591.00|970.74|0.45|0.24|-|2.06|-|56.96|-|-|-|-|-|0.00|952.77|-|-|-|0.00|-|-|-|-|-|-|-|-|-|-|-|2.88|0.10|-|-|-|-|0.38|-|0.24|-|6.88|-|-|-|-|-|-|-|-|-|-|-|61.56|-|-|-|1.02|-|0.65|-|-|-|3826.55|-|125.76|239.67|188.23|43.19|169.58|149.60|-|170.62|113.25|434.93|-|138.63|17.27|158.96|450.09|898.34|150.40|219.62|158.41|-|-|-|-|-|-|-|0.83|-|-|0.24|-|0.00|-|0.00|-|0.00|-|0.00|-|0.00|-|-|-|0.01|-|-|-|0.17|-|-|-|0.06|-|-|0.00|-|-|-|-|-|-|-|-|0.00|-|-|0.01|-|-|-|0.24|-|-|0.02|-|0.01|-|-|-|-|-|-|-|0.62|-|-|0.16|-|-|0.00|-|-|0.00|-|-|0.00|-|0.00|-|-|-|0.00|-|-|-|0.00|-|-|0.00|-|-|-|-|-|0.00|0.00|-|0.00|-|0.00|-|-|-|-|-|3.83|-|-|-|-|식약처 영양실태조사('20)|식품의약품안전처
6878|6879|D018098-ZZ-AVG|D018098|음식|품목대표|우거지된장국|2020|전국(대표)|평균|국 및 탕류|채소류국.탕|400.0|g|-|-|78.61|-|379.59|-|11.08|2.35|-|3.29|2.50|0.00|1.10|1.41|0.00|0.00|-|-|-|3.20|-|-|-|-|-|-|57.28|1.4|-|27.96|127.66|-|336.29|1163.09|1.43|0.13|-|0.22|-|6.00|-|-|-|-|-|0.00|16.84|-|-|-|0.00|-|-|-|-|-|-|-|-|-|-|-|1.17|0.02|-|-|-|-|2.66|-|0.20|-|2.87|-|-|-|-|-|-|-|-|-|-|-|69.48|-|-|-|1.10|-|0.00|-|-|-|10966.66|-|474.76|887.25|1011.93|173.97|464.42|486.07|-|559.12|318.78|884.42|-|364.89|52.02|661.17|1216.48|1927.23|515.88|482.98|485.29|-|-|-|-|-|-|-|28.42|-|-|0.50|-|0.00|-|0.00|-|0.00|-|0.00|-|0.00|-|-|-|0.02|-|-|-|0.28|-|-|-|0.19|-|-|0.00|-|-|-|-|-|-|-|-|0.00|-|-|0.03|-|-|-|0.48|-|-|0.02|-|0.00|-|-|-|-|-|-|-|0.43|-|-|0.07|-|-|0.00|-|-|0.00|-|-|0.00|-|0.01|-|-|-|0.01|-|-|-|0.01|-|-|0.00|-|-|-|-|-|0.00|0.00|-|0.00|-|0.00|-|-|-|-|-|3.69|-|-|-|-|식약처 영양실태조사('20)|식품의약품안전처
36|37|D000062-ZZ-AVG|D000062|음식|품목대표|우거지해장국|2019|전국(대표)|평균|국 및 탕류|채소류국.탕|600.0|g|-|-|154.38|-|561.8|-|11.9|5.9|-|13.5|2.5|0.1|1.9|0.6|0|0|-|-|-|8.5|-|-|-|-|-|-|198.55|-|2.49|68.67|187.07|-|561.3|2049.59|1.64|0.31|-|0.93|-|28.49|-|-|-|-|-|0|1700.54|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|4.64|0|-|-|-|-|0.17|-|0.13|-|0.23|-|-|-|-|-|-|-|-|-|-|-|56.84|-|-|-|2.29|-|0|-|-|-|-|-|365.856891945523|723.708221812271|652.141782430465|128.755797587312|465.65544483953|429.90706580096|-|453.270995368632|238.563204847332|667.559266155971|-|328.583152985079|94.5615713051308|616.157769308491|1071.04405952895|2438.46738108455|770.901799038654|615.395493564877|478.923132035033|-|-|-|-|-|-|-|22.37|-|-|1.2|-|0|-|0|-|0|-|0|-|0.00615438534004572|-|-|-|0.0588357022190418|-|-|-|0.768882796535854|-|-|-|0.351032582729092|-|-|0.00800398151291382|-|-|-|-|-|-|-|-|0.00766095066783272|-|-|0.0570501546392832|-|-|-|1.10496944751101|-|-|0.0890359404342892|-|0.0106160425814063|-|-|-|-|-|-|-|1.1584950268001|-|-|0.522261395068949|-|-|0.00176417070712514|-|-|0.000981281988785152|-|-|0.00111696643582422|-|0.00623725250387389|-|-|-|0|-|-|-|0|-|-|0.00144837658530827|-|-|-|-|-|0|0.0335929585759894|-|0.00511448114584692|-|0|-|-|-|-|-|7|-|-|-|-|식약처('16) 제4권|식품의약품안전처
7250|7251|D018470-ZZ-AVG|D018470|음식|품목대표|꽃게탕|2020|전국(대표)|평균|찌개 및 전골류|어패류찌개.전골|600.0|g|-|-|101.10|-|572.91|-|11.13|2.46|-|8.61|5.71|0.62|2.41|2.69|0.00|0.00|-|-|-|4.85|-|-|-|-|-|-|139.66|2.63|-|63.04|151.21|-|592.89|1639.04|1.69|0.78|-|0.37|-|76.32|-|-|-|-|-|0.00|82.06|-|-|-|0.00|-|-|-|-|-|-|-|-|-|-|-|4.43|0.03|-|-|-|-|0.33|-|0.27|-|35.30|-|-|-|-|-|-|-|-|-|-|-|38.72|-|-|-|1.51|-|27.34|-|-|-|7935.50|-|290.35|540.57|552.25|144.55|334.95|285.31|-|369.52|120.30|1209.59|-|290.44|35.30|427.70|830.18|1339.36|437.98|395.73|331.42|-|-|-|-|-|-|-|15.67|-|-|0.26|-|0.00|-|0.00|-|0.00|-|0.00|-|0.00|-|-|-|0.01|-|-|-|0.18|-|-|-|0.06|-|-|0.01|-|-|-|-|-|-|-|-|0.00|-|-|0.02|-|-|-|0.14|-|-|0.02|-|0.00|-|-|-|-|-|-|-|0.52|-|-|0.09|-|-|0.00|-|-|0.00|-|-|0.00|-|0.01|-|-|-|0.04|-|-|-|0.00|-|-|0.04|-|-|-|-|-|0.00|0.00|-|0.00|-|0.00|-|-|-|-|-|4.88|-|-|-|-|식약처 영양실태조사('20)|식품의약품안전처
255|256|D000436-ZZ-AVG|D000436|음식|품목대표|낙지탕|2019|전국(대표)|평균|국 및 탕류|어패류국.탕|600.0|g|-|-|187.8|-|550.7|-|29.4|3.2|-|10.4|1.9|0.2|0.4|1.3|0|0|-|-|-|3.6|-|-|-|-|-|-|110.82|-|2.16|110.42|313.69|-|642.18|1704.69|5.79|2.41|-|0.45|-|107.64|-|-|-|-|-|8.76|183.16|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.05|0.01|-|-|-|-|0.33|-|0.22|-|0.52|-|-|-|-|-|-|-|-|-|-|-|44.06|-|-|-|4.27|-|0|-|-|-|-|-|1038.4953277439|2025.81432704539|2000.08998682704|658.75717476541|1079.80699158281|1464.96292399888|-|1051.2003526109|589.302410303564|2400.78817396169|-|1041.42418254716|319.603778647801|1473.71133260027|2958.12955447678|4858.25607665947|1702.42741332716|1130.36203932453|1376.76379708593|-|-|-|-|-|-|-|292.42|-|-|0.4|-|0|-|0|-|0|-|0|-|0|-|-|-|0.0211677403866685|-|-|-|0.288470147202322|-|-|-|0.125785016573529|-|-|0.000843871996248315|-|-|-|-|-|-|-|-|0|-|-|0.0244661052338435|-|-|-|0.15437884365028|-|-|0.0426539465059478|-|0.0479811709944417|-|-|-|-|-|-|-|0.236017366509196|-|-|0.0467060005068846|-|-|0|-|-|0.0071458676665421|-|-|0|-|0.077959348510502|-|-|-|0.203897415760555|-|-|-|0.0211445252411224|-|-|0.207629348129965|-|-|-|-|-|0|0.00472450732417375|-|0|-|0|-|-|-|-|-|6.4|-|-|-|-|식약처('16) 제4권|식품의약품안전처
6844|6845|D018064-ZZ-AVG|D018064|음식|품목대표|닭개장|2020|전국(대표)|평균|국 및 탕류|육류국.탕|700.0|g|-|-|142.98|-|662.64|-|19.17|2.97|-|9.88|4.00|0.00|1.05|2.95|0.00|0.00|-|-|-|5.19|-|-|-|-|-|-|109.59|1.3|-|58.99|278.19|-|740.77|1168.18|1.27|0.24|-|0.32|-|6.61|-|-|-|-|-|5.07|0.00|-|-|-|0.00|-|-|-|-|-|-|-|-|-|-|-|1.71|0.03|-|-|-|-|0.51|-|0.39|-|7.82|-|-|-|-|-|-|-|-|-|-|-|122.23|-|-|-|0.39|-|0.72|-|-|-|14452.78|-|650.61|1148.66|1268.38|262.44|640.80|684.01|-|757.22|339.37|1215.77|-|681.35|41.93|784.06|1399.23|2445.67|789.50|666.00|677.77|-|-|-|-|-|-|-|66.83|-|-|1.06|-|0.00|-|0.00|-|0.00|-|0.00|-|0.01|-|-|-|0.03|-|-|-|0.78|-|-|-|0.24|-|-|0.00|-|-|-|-|-|-|-|-|0.00|-|-|0.18|-|-|-|1.24|-|-|0.08|-|0.01|-|-|-|-|-|-|-|0.55|-|-|0.11|-|-|0.00|-|-|0.01|-|-|0.01|-|0.04|-|-|-|0.00|-|-|-|0.00|-|-|0.00|-|-|-|-|-|0.01|0.01|-|0.00|-|0.00|-|-|-|-|-|5.34|-|-|-|-|식약처 영양실태조사('20)|식품의약품안전처
223|224|D000389-ZZ-AVG|D000389|음식|품목대표|두부전골|2019|전국(대표)|평균|찌개 및 전골류|채소류찌개.전골|500.0|g|-|-|315.16|-|433.9|-|25.6|16.1|-|17.1|3.5|0.5|0.9|1.7|0|0.4|-|-|-|7.4|-|-|-|-|-|-|411.5|-|4.02|140.2|435.96|-|722.06|1650.77|2.81|0.7|-|1.67|-|39.1|-|-|-|-|-|0|736.05|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|10.97|0|-|-|-|-|0.4|-|0.18|-|0.24|-|-|-|-|-|-|-|-|-|-|-|75.01|-|-|-|3.85|-|4.89|-|-|-|-|-|927.574797231767|1786.61809374276|1478.25415772189|271.497744949471|1237.27050151053|983.653483671574|-|985.297215539863|603.977624937412|1755.89568810535|-|896.639381909029|261.560919915415|1027.79649298892|2826.91683164245|5098.49935423617|1057.91074770398|1150.69958685825|1248.19054697037|-|-|-|-|-|-|-|8.85|-|-|2.4|-|0|-|0|-|0|-|0|-|0.00328824668047871|-|-|-|0.042379831143878|-|-|-|1.69329937407242|-|-|-|0.633367841939374|-|-|0.0412687698153075|-|-|-|-|-|-|-|-|0.00460210174305969|-|-|0.0488260479211946|-|-|-|2.97661195541504|-|-|0.215070989150649|-|0.0265509318343427|-|-|-|-|-|-|-|6.62225572729846|-|-|1.19026188575555|-|-|0.00627096506725077|-|-|0.00269676097142051|-|-|0|-|0.00148079076820387|-|-|-|0.00224386821315134|-|-|-|0|-|-|0|-|-|-|-|-|0|0.0136706528286848|-|0.015227287674511|-|0|-|-|-|-|-|7.3|-|-|-|-|식약처('16) 제4권|식품의약품안전처
229|230|D000400-ZZ-AVG|D000400|음식|품목대표|호박찌개|2019|전국(대표)|평균|찌개 및 전골류|채소류찌개.전골|300.0|g|-|-|95|-|275.9|-|5.6|2.6|-|12.2|5.8|0.8|2.4|2.5|0|0.1|-|-|-|4.1|-|-|-|-|-|-|82.63|-|1.2|51.71|112.18|-|471.07|1024.11|0.78|0.12|-|0.45|-|0.01|-|-|-|-|-|2.75|377.18|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2.61|0.03|-|-|-|-|0.1|-|0.12|-|0.33|-|-|-|-|-|-|-|-|-|-|-|72.87|-|-|-|0.14|-|2.77|-|-|-|-|-|192.08|331.51|310.24|61.71|204.88|174.51|-|232.06|105.04|328.67|-|134.72|43.74|242.69|633.71|1123.52|225.94|229.01|214.06|-|-|-|-|-|-|-|9.26|-|-|0.4|-|0|-|0|-|0|-|0|-|0|-|-|-|0|-|-|-|0.3|-|-|-|0.1|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0|-|-|-|0.5|-|-|0|-|0|-|-|-|-|-|-|-|0.8|-|-|0.2|-|-|0|-|-|0|-|-|0|-|0|-|-|-|0|-|-|-|0|-|-|0|-|-|-|-|-|0|0|-|0|-|0|-|-|-|-|-|3.7|-|-|-|-|식약처('17) 제5권|식품의약품안전처
7301|7302|D018521-ZZ-AVG|D018521|음식|품목대표|아귀찜|2020|전국(대표)|평균|찜류|어패류찜|200.0|g|-|-|168.18|-|162.55|-|13.44|6.26|-|14.52|5.46|3.10|0.54|1.82|0.00|0.00|-|-|-|6.12|-|-|-|-|-|-|52.82|2.8|-|55.01|218.17|-|534.67|783.10|1.1|0.23|-|0.46|-|65.97|-|-|-|-|-|50.62|408.19|-|-|-|0.00|-|-|-|-|-|-|-|-|-|-|-|6.25|0.03|-|-|-|-|2.78|-|0.27|-|2.31|-|-|-|-|-|-|-|-|-|-|-|85.52|-|-|-|2.91|-|3.24|-|-|-|13322.79|-|566.35|1015.20|1177.22|305.09|550.08|585.29|-|693.01|253.74|1039.58|-|383.26|65.86|776.88|1727.10|2097.96|789.58|619.26|677.31|-|-|-|-|-|-|-|102.77|-|-|0.96|-|0.00|-|0.00|-|0.00|-|0.00|-|0.00|-|-|-|0.04|-|-|-|0.67|-|-|-|0.23|-|-|0.02|-|-|-|-|-|-|-|-|0.00|-|-|0.15|-|-|-|1.14|-|-|0.11|-|0.02|-|-|-|-|-|-|-|1.80|-|-|0.52|-|-|0.01|-|-|0.00|-|-|0.00|-|0.03|-|-|-|0.12|-|-|-|0.03|-|-|0.21|-|-|-|-|-|0.03|0.01|-|0.02|-|0.01|-|-|-|-|-|3.24|-|-|-|-|식약처 영양실태조사('20)|식품의약품안전처
250|251|D000426-ZZ-AVG|D000426|음식|품목대표|해물찜|2019|전국(대표)|평균|찜류|어패류찜|500.0|g|-|-|400.08|-|402.8|-|42.6|9.8|-|35.4|5.5|0.2|1|2.1|0|2.3|-|-|-|10.5|-|-|-|-|-|-|566|-|8|188.82|585.88|-|1126.41|2137.21|4.85|1.27|-|1.23|-|167.65|-|-|-|-|-|34.66|2075.83|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|13.27|0.09|-|-|-|-|0.06|-|0.35|-|0.15|-|-|-|-|-|-|-|-|-|-|-|120.27|-|-|-|14.75|-|0|-|-|-|-|-|1530.58034356757|2917.61669909358|3083.66414308|777.629706131042|1598.43836322223|2015.16639833386|-|1699.16231149971|846.280063644531|3112.31679260798|-|1335.52359896081|459.323989336792|2327.41253863567|4790.69348511216|6598.79432362343|2483.11875384391|1863.70128773553|1867.3658061105|-|-|-|-|-|-|-|419.16|-|-|1.5|-|0|-|0|-|0|-|0|-|0.00480645172193266|-|-|-|0.0742118843966414|-|-|-|1.0744160464373|-|-|-|0.351756457849063|-|-|0.0302185260054076|-|-|-|-|-|-|-|-|0|-|-|0.125217713132786|-|-|-|1.29710582687667|-|-|0.14728219020006|-|0.0651813243662505|-|-|-|-|-|-|-|2.45080584758259|-|-|0.507553493587794|-|-|0.0149493286637968|-|-|0.0175369441014638|-|-|0|-|0.0844865932262093|-|-|-|0.376640905277253|-|-|-|0.0368366539978824|-|-|0.534966783902175|-|-|-|-|-|0|0.00984688715695946|-|0.0118461398661653|-|0.0195757450776816|-|-|-|-|-|9.4|-|-|-|-|식약처('16) 제4권|식품의약품안전처
